year,month,day,hour,min,current dir,current speed,wind dir,wind speed,lat,lon
2010,6,28,8,0,,,,,27.173,82.924
2010,6,28,9,0,270.0,0.04,,,27.173,82.924
2010,6,28,10,0,279.0,0.061,,,27.173,82.924
2010,6,28,11,0,342.0,0.063,,,27.173,82.924
2010,6,28,12,0,346.0,0.0819999999999999,,,27.173,82.924
2010,6,28,13,0,360.0,0.13,,,27.173,82.924
2010,6,28,14,0,23.0,0.13,,,27.173,82.924
2010,6,28,15,0,17.0,0.104,,,27.173,82.924
2010,6,28,16,0,360.0,0.08,,,27.173,82.924
2010,6,28,17,0,349.0,0.102,,,27.173,82.924
2010,6,28,18,0,333.0,0.089,,,27.173,82.924
2010,6,28,19,0,323.0,0.1,,,27.173,82.924
2010,6,28,20,0,315.0,0.113,,,27.173,82.924
2010,6,28,21,0,309.0,0.128,,,27.173,82.924
2010,6,28,22,0,309.0,0.128,,,27.173,82.924
2010,6,28,23,0,324.0,0.136,,,27.173,82.924
2010,6,29,0,0,293.0,0.13,,,27.173,82.924
2010,6,29,1,0,306.0,0.136,,,27.173,82.924
2010,6,29,2,0,14.0,0.0819999999999999,,,27.173,82.924
2010,6,29,3,0,32.0,0.094,,,27.173,82.924
2010,6,29,4,0,77.0,0.092,,,27.173,82.924
2010,6,29,5,0,59.0,0.0579999999999999,,,27.173,82.924
2010,6,29,6,0,18.0,0.032,,,27.173,82.924
2010,6,29,7,0,297.0,0.022,,,27.173,82.924
2010,6,29,8,0,270.0,0.01,,,27.173,82.924
2010,6,29,9,0,297.0,0.022,,,27.173,82.924
2010,6,29,10,0,270.0,0.04,,,27.173,82.924
2010,6,29,11,0,321.0,0.064,,,27.173,82.924
2010,6,29,12,0,360.0,0.07,,,27.173,82.924
2010,6,29,13,0,13.0,0.092,,,27.173,82.924
2010,6,29,14,0,24.0,0.121,,,27.173,82.924
2010,6,29,15,0,9.0,0.132,,,27.173,82.924
2010,6,29,16,0,15.0,0.114,,,27.173,82.924
2010,6,29,17,0,360.0,0.1,,,27.173,82.924
2010,6,29,18,0,360.0,0.08,,,27.173,82.924
2010,6,29,19,0,354.0,0.091,,,27.173,82.924
2010,6,29,20,0,360.0,0.11,,,27.173,82.924
2010,6,29,21,0,350.0,0.1119999999999999,,,27.173,82.924
2010,6,29,22,0,360.0,0.14,,,27.173,82.924
2010,6,29,23,0,360.0,0.18,,,27.173,82.924
2010,6,30,0,0,3.0,0.18,,,27.173,82.924
2010,6,30,1,0,352.0,0.141,,,27.173,82.924
2010,6,30,2,0,7.0,0.171,,,27.173,82.924
2010,6,30,3,0,5.0,0.12,,,27.173,82.924
2010,6,30,4,0,25.0,0.143,,,27.173,82.924
2010,6,30,5,0,39.0,0.128,,,27.173,82.924
2010,6,30,6,0,13.0,0.092,,,27.173,82.924
2010,6,30,7,0,27.0,0.134,,,27.173,82.924
2010,6,30,8,0,354.0,0.091,,,27.173,82.924
2010,6,30,9,0,336.0,0.098,,,27.173,82.924
2010,6,30,10,0,315.0,0.17,,,27.173,82.924
2010,6,30,11,0,331.0,0.206,,,27.173,82.924
2010,6,30,12,0,346.0,0.206,,,27.173,82.924
2010,6,30,13,0,345.0,0.196,,,27.173,82.924
2010,6,30,14,0,339.0,0.193,,,27.173,82.924
2010,6,30,15,0,349.0,0.204,,,27.173,82.924
2010,6,30,16,0,356.0,0.16,,,27.173,82.924
2010,6,30,17,0,349.0,0.153,,,27.173,82.924
2010,6,30,18,0,346.0,0.165,,,27.173,82.924
2010,6,30,19,0,360.0,0.13,,,27.173,82.924
2010,6,30,20,0,3.0,0.18,,,27.173,82.924
2010,6,30,21,0,349.0,0.102,,,27.173,82.924
2010,6,30,22,0,347.0,0.092,,,27.173,82.924
2010,7,1,0,0,339.0,0.085,,,27.173,82.924
2010,7,1,1,0,360.0,0.05,,,27.173,82.924
2010,7,1,2,0,307.0,0.05,,,27.173,82.924
2010,7,1,3,0,333.0,0.045,,,27.173,82.924
2010,7,1,4,0,225.0,0.042,,,27.173,82.924
2010,7,1,5,0,180.0,0.01,,,27.173,82.924
2010,7,1,6,0,214.0,0.072,,,27.173,82.924
2010,7,1,7,0,243.0,0.022,,,27.173,82.924
2010,7,1,8,0,217.0,0.05,,,27.173,82.924
2010,7,1,9,0,231.0,0.064,,,27.173,82.924
2010,7,1,10,0,236.0,0.072,,,27.173,82.924
2010,7,1,11,0,262.0,0.071,,,27.173,82.924
2010,7,1,12,0,256.0,0.0409999999999999,,,27.173,82.924
2010,7,1,13,0,270.0,0.05,,,27.173,82.924
2010,7,1,14,0,270.0,0.02,,,27.173,82.924
2010,7,1,15,0,333.0,0.022,,,27.173,82.924
2010,7,1,16,0,0.0,0.0,,,27.173,82.924
2010,7,1,17,0,270.0,0.01,,,27.173,82.924
2010,7,1,18,0,63.0,0.022,,,27.173,82.924
2010,7,1,19,0,166.0,0.0409999999999999,,,27.173,82.924
2010,7,1,20,0,180.0,0.05,,,27.173,82.924
2010,7,1,21,0,162.0,0.063,,,27.173,82.924
2010,7,1,22,0,180.0,0.06,,,27.173,82.924
2010,7,1,23,0,180.0,0.04,,,27.173,82.924
2010,7,2,0,0,180.0,0.03,,,27.173,82.924
2010,7,2,1,0,158.0,0.054,,,27.173,82.924
2010,7,2,2,0,189.0,0.061,,,27.173,82.924
2010,7,2,3,0,194.0,0.0409999999999999,,,27.173,82.924
2010,7,2,4,0,207.0,0.045,,,27.173,82.924
2010,7,2,5,0,180.0,0.06,,,27.173,82.924
2010,7,2,6,0,166.0,0.0409999999999999,,,27.173,82.924
2010,7,2,7,0,164.0,0.073,,,27.173,82.924
2010,7,2,8,0,150.0,0.081,,,27.173,82.924
2010,7,2,9,0,153.0,0.067,,,27.173,82.924
2010,7,2,10,0,180.0,0.04,,,27.173,82.924
2010,7,2,11,0,191.0,0.051,,,27.173,82.924
2010,7,2,12,0,207.0,0.022,,,27.173,82.924
2010,7,2,13,0,297.0,0.022,,,27.173,82.924
2010,7,2,14,0,27.0,0.022,,,27.173,82.924
2010,7,2,15,0,72.0,0.063,,,27.173,82.924
2010,7,2,16,0,90.0,0.06,,,27.173,82.924
2010,7,2,17,0,97.0,0.081,,,27.173,82.924
2010,7,2,18,0,110.0,0.149,,,27.173,82.924
2010,7,2,19,0,118.0,0.148,,,27.173,82.924
2010,7,2,20,0,135.0,0.156,,,27.173,82.924
2010,7,2,21,0,137.0,0.191,,,27.173,82.924
2010,7,2,23,0,,,,,27.173,82.924
2010,7,3,0,0,146.0,0.144,,,27.173,82.924
2010,7,3,1,0,117.0,0.022,,,27.173,82.924
2010,7,3,2,0,135.0,0.17,,,27.173,82.924
2010,7,3,3,0,135.0,0.17,,,27.173,82.924
2010,7,3,4,0,159.0,0.171,,,27.173,82.924
2010,7,3,6,0,,,,,27.173,82.924
2010,7,3,7,0,,,,,27.173,82.924
2010,7,3,9,0,,,,,27.173,82.924
2010,7,3,10,0,137.0,0.177,,,27.173,82.924
2010,7,3,11,0,138.0,0.135,,,27.173,82.924
2010,7,3,12,0,135.0,0.127,,,27.173,82.924
2010,7,3,14,0,,,,,27.173,82.924
2010,7,3,15,0,,,,,27.173,82.924
2010,7,3,16,0,191.0,0.051,,,27.173,82.924
2010,7,3,17,0,207.0,0.045,,,27.173,82.924
2010,7,3,18,0,180.0,0.07,,,27.173,82.924
2010,7,3,19,0,139.0,0.092,,,27.173,82.924
2010,7,3,20,0,127.0,0.1,,,27.173,82.924
2010,7,3,21,0,126.0,0.086,,,27.173,82.924
2010,7,3,22,0,117.0,0.089,,,27.173,82.924
2010,7,3,23,0,119.0,0.103,,,27.173,82.924
2010,7,4,0,0,124.0,0.072,,,27.173,82.924
2010,7,4,1,0,360.0,0.06,,,27.173,82.924
2010,7,4,2,0,153.0,0.045,,,27.173,82.924
2010,7,4,3,0,180.0,0.09,,,27.173,82.924
2010,7,4,4,0,146.0,0.072,,,27.173,82.924
2010,7,4,5,0,135.0,0.085,,,27.173,82.924
2010,7,4,6,0,127.0,0.1,,,27.173,82.924
2010,7,4,7,0,128.0,0.114,,,27.173,82.924
2010,7,4,8,0,135.0,0.127,,,27.173,82.924
2010,7,4,9,0,151.0,0.125,,,27.173,82.924
2010,7,4,10,0,160.0,0.1169999999999999,,,27.173,82.924
2010,7,4,11,0,165.0,0.114,,,27.173,82.924
2010,7,4,12,0,198.0,0.032,,,27.173,82.924
2010,7,4,13,0,214.0,0.072,,,27.173,82.924
2010,7,4,14,0,270.0,0.04,,,27.173,82.924
2010,7,4,15,0,252.0,0.032,,,27.173,82.924
2010,7,4,16,0,180.0,0.01,,,27.173,82.924
2010,7,4,17,0,270.0,0.04,,,27.173,82.924
2010,7,4,18,0,360.0,0.03,,,27.173,82.924
2010,7,4,19,0,98.0,0.071,,,27.173,82.924
2010,7,4,20,0,127.0,0.05,,,27.173,82.924
2010,7,4,21,0,121.0,0.0579999999999999,,,27.173,82.924
2010,7,4,22,0,139.0,0.092,,,27.173,82.924
2010,7,4,23,0,158.0,0.108,,,27.173,82.924
2010,7,5,0,0,180.0,0.11,,,27.173,82.924
2010,7,5,1,0,194.0,0.0409999999999999,,,27.173,82.924
2010,7,5,2,0,180.0,0.1,,,27.173,82.924
2010,7,5,3,0,180.0,0.08,,,27.173,82.924
2010,7,5,4,0,180.0,0.09,,,27.173,82.924
2010,7,5,5,0,173.0,0.081,,,27.173,82.924
2010,7,5,6,0,196.0,0.073,,,27.173,82.924
2010,7,5,7,0,139.0,0.092,,,27.173,82.924
2010,7,5,8,0,144.0,0.086,,,27.173,82.924
2010,7,5,9,0,145.0,0.122,,,27.173,82.924
2010,7,5,10,0,162.0,0.095,,,27.173,82.924
2010,7,5,11,0,164.0,0.073,,,27.173,82.924
2010,7,5,12,0,140.0,0.078,,,27.173,82.924
2010,7,5,13,0,171.0,0.122,,,27.173,82.924
2010,7,5,14,0,180.0,0.09,,,27.173,82.924
2010,7,5,15,0,194.0,0.0819999999999999,,,27.173,82.924
2010,7,5,16,0,196.0,0.073,,,27.173,82.924
2010,7,5,17,0,196.0,0.073,,,27.173,82.924
2010,7,5,18,0,166.0,0.0819999999999999,,,27.173,82.924
2010,7,5,19,0,124.0,0.072,,,27.173,82.924
2010,7,5,20,0,144.0,0.086,,,27.173,82.924
2010,7,5,21,0,130.0,0.078,,,27.173,82.924
2010,7,5,22,0,297.0,0.022,,,27.173,82.924
2010,7,5,23,0,90.0,0.03,,,27.173,82.924
2010,7,6,0,0,124.0,0.072,,,27.173,82.924
2010,7,6,1,0,148.0,0.094,,,27.173,82.924
2010,7,6,2,0,156.0,0.098,,,27.173,82.924
2010,7,6,3,0,159.0,0.085,,,27.173,82.924
2010,7,6,4,0,135.0,0.099,,,27.173,82.924
2010,7,6,5,0,148.0,0.094,,,27.173,82.924
2010,7,6,6,0,146.0,0.108,,,27.173,82.924
2010,7,6,7,0,165.0,0.114,,,27.173,82.924
2010,7,6,8,0,156.0,0.121,,,27.173,82.924
2010,7,6,9,0,150.0,0.139,,,27.173,82.924
2010,7,6,10,0,150.0,0.161,,,27.173,82.924
2010,7,6,11,0,162.0,0.158,,,27.173,82.924
2010,7,6,12,0,174.0,0.181,,,27.173,82.924
2010,7,6,13,0,176.0,0.16,,,27.173,82.924
2010,7,6,14,0,180.0,0.14,,,27.173,82.924
2010,7,6,15,0,180.0,0.14,,,27.173,82.924
2010,7,6,16,0,207.0,0.089,,,27.173,82.924
2010,7,6,17,0,207.0,0.089,,,27.173,82.924
2010,7,6,18,0,180.0,0.05,,,27.173,82.924
2010,7,6,19,0,146.0,0.036,,,27.173,82.924
2010,7,6,20,0,90.0,0.07,,,27.173,82.924
2010,7,6,21,0,90.0,0.08,,,27.173,82.924
2010,7,6,22,0,124.0,0.036,,,27.173,82.924
2010,7,6,23,0,90.0,0.08,,,27.173,82.924
2010,7,7,0,0,131.0,0.106,,,27.173,82.924
2010,7,7,1,0,157.0,0.076,,,27.173,82.924
2010,7,7,2,0,148.0,0.13,,,27.173,82.924
2010,7,7,3,0,133.0,0.163,,,27.173,82.924
2010,7,7,4,0,137.0,0.177,,,27.173,82.924
2010,7,7,5,0,141.0,0.192,,,27.173,82.924
2010,7,7,6,0,141.0,0.192,,,27.173,82.924
2010,7,7,7,0,147.0,0.2019999999999999,,,27.173,82.924
2010,7,7,8,0,141.0,0.206,,,27.173,82.924
2010,7,7,9,0,150.0,0.197,,,27.173,82.924
2010,7,7,10,0,145.0,0.208,,,27.173,82.924
2010,7,7,11,0,149.0,0.211,,,27.173,82.924
2010,7,7,12,0,144.0,0.186,,,27.173,82.924
2010,7,7,13,0,146.0,0.18,,,27.173,82.924
2010,7,7,14,0,155.0,0.166,,,27.173,82.924
2010,7,7,15,0,168.0,0.1939999999999999,,,27.173,82.924
2010,7,7,16,0,176.0,0.13,,,27.173,82.924
2010,7,7,17,0,180.0,0.08,,,27.173,82.924
2010,7,7,18,0,180.0,0.06,,,27.173,82.924
2010,7,7,19,0,207.0,0.045,,,27.173,82.924
2010,7,7,20,0,135.0,0.0279999999999999,,,27.173,82.924
2010,7,7,21,0,90.0,0.03,,,27.173,82.924
2010,7,7,22,0,90.0,0.04,,,27.173,82.924
2010,7,7,23,0,120.0,0.081,,,27.173,82.924
2010,7,8,0,0,135.0,0.156,,,27.173,82.924
2010,7,8,1,0,139.0,0.184,,,27.173,82.924
2010,7,8,2,0,148.0,0.189,,,27.173,82.924
2010,7,8,3,0,155.0,0.233,,,27.173,82.924
2010,7,8,4,0,167.0,0.226,,,27.173,82.924
2010,7,8,5,0,170.0,0.2239999999999999,,,27.173,82.924
2010,7,8,6,0,168.0,0.1939999999999999,,,27.173,82.924
2010,7,8,7,0,157.0,0.206,,,27.173,82.924
2010,7,8,8,0,150.0,0.22,,,27.173,82.924
2010,7,8,9,0,145.0,0.1939999999999999,,,27.173,82.924
2010,7,8,10,0,135.0,0.184,,,27.173,82.924
2010,7,8,11,0,143.0,0.2,,,27.173,82.924
2010,7,8,12,0,146.0,0.23,,,27.173,82.924
2010,7,8,13,0,144.0,0.272,,,27.173,82.924
2010,7,8,14,0,152.0,0.259,,,27.173,82.924
2010,7,8,15,0,167.0,0.216,,,27.173,82.924
2010,7,8,16,0,164.0,0.187,,,27.173,82.924
2010,7,8,17,0,169.0,0.163,,,27.173,82.924
2010,7,8,18,0,150.0,0.081,,,27.173,82.924
2010,7,8,19,0,166.0,0.124,,,27.173,82.924
2010,7,8,20,0,149.0,0.1169999999999999,,,27.173,82.924
2010,7,8,21,0,135.0,0.113,,,27.173,82.924
2010,7,8,22,0,132.0,0.149,,,27.173,82.924
2010,7,8,23,0,126.0,0.172,,,27.173,82.924
2010,7,9,0,0,129.0,0.22,,,27.173,82.924
2010,7,9,1,0,151.0,0.125,,,27.173,82.924
2010,7,9,2,0,140.0,0.248,,,27.173,82.924
2010,7,9,3,0,143.0,0.264,,,27.173,82.924
2010,7,9,4,0,144.0,0.272,,,27.173,82.924
2010,7,9,5,0,149.0,0.269,,,27.173,82.924
2010,7,9,6,0,148.0,0.261,,,27.173,82.924
2010,7,9,7,0,145.0,0.244,,,27.173,82.924
2010,7,9,8,0,149.0,0.233,,,27.173,82.924
2010,7,9,9,0,138.0,0.241,,,27.173,82.924
2010,7,9,10,0,121.0,0.0579999999999999,,,27.173,82.924
2010,7,9,11,0,145.0,0.208,,,27.173,82.924
2010,7,9,12,0,143.0,0.214,,,27.173,82.924
2010,7,9,13,0,133.0,0.177,,,27.173,82.924
2010,7,9,14,0,135.0,0.141,,,27.173,82.924
2010,7,9,15,0,138.0,0.12,,,27.173,82.924
2010,7,9,16,0,150.0,0.081,,,27.173,82.924
2010,7,9,17,0,180.0,0.17,,,27.173,82.924
2010,7,9,18,0,180.0,0.15,,,27.173,82.924
2010,7,9,19,0,193.0,0.133,,,27.173,82.924
2010,7,9,20,0,191.0,0.102,,,27.173,82.924
2010,7,9,21,0,165.0,0.114,,,27.173,82.924
2010,7,9,22,0,144.0,0.136,,,27.173,82.924
2010,7,9,23,0,129.0,0.142,,,27.173,82.924
2010,7,10,0,0,114.0,0.197,,,27.173,82.924
2010,7,10,1,0,90.0,0.02,,,27.173,82.924
2010,7,10,2,0,119.0,0.228,,,27.173,82.924
2010,7,10,3,0,117.0,0.246,,,27.173,82.924
2010,7,10,4,0,125.0,0.244,,,27.173,82.924
2010,7,10,5,0,128.0,0.242,,,27.173,82.924
2010,7,10,6,0,137.0,0.262,,,27.173,82.924
2010,7,10,7,0,135.0,0.269,,,27.173,82.924
2010,7,10,8,0,137.0,0.248,,,27.173,82.924
2010,7,10,9,0,133.0,0.248,,,27.173,82.924
2010,7,10,10,0,129.0,0.192,,,27.173,82.924
2010,7,10,11,0,143.0,0.264,,,27.173,82.924
2010,7,10,12,0,144.0,0.272,,,27.173,82.924
2010,7,10,13,0,146.0,0.266,,,27.173,82.924
2010,7,10,14,0,151.0,0.331,,,27.173,82.924
2010,7,10,15,0,154.0,0.344,,,27.173,82.924
2010,7,10,16,0,160.0,0.329,,,27.173,82.924
2010,7,10,17,0,171.0,0.324,,,27.173,82.924
2010,7,10,18,0,178.0,0.31,,,27.173,82.924
2010,7,10,19,0,175.0,0.251,,,27.173,82.924
2010,7,10,20,0,174.0,0.181,,,27.173,82.924
2010,7,10,21,0,166.0,0.124,,,27.173,82.924
2010,7,10,22,0,153.0,0.1119999999999999,,,27.173,82.924
2010,7,10,23,0,146.0,0.072,,,27.173,82.924
2010,7,11,0,0,117.0,0.045,,,27.173,82.924
2010,7,11,1,0,127.0,0.1,,,27.173,82.924
2010,7,11,2,0,113.0,0.251,,,27.173,82.924
2010,7,11,3,0,117.0,0.291,,,27.173,82.924
2010,7,11,4,0,117.0,0.304,,,27.173,82.924
2010,7,11,5,0,121.0,0.3279999999999999,,,27.173,82.924
2010,7,11,6,0,130.0,0.312,,,27.173,82.924
2010,7,11,7,0,133.0,0.326,,,27.173,82.924
2010,7,11,8,0,139.0,0.305,,,27.173,82.924
2010,7,11,9,0,140.0,0.298,,,27.173,82.924
2010,7,11,10,0,131.0,0.092,,,27.173,82.924
2010,7,11,11,0,135.0,0.212,,,27.173,82.924
2010,7,11,12,0,131.0,0.227,,,27.173,82.924
2010,7,11,13,0,132.0,0.241,,,27.173,82.924
2010,7,11,14,0,140.0,0.298,,,27.173,82.924
2010,7,11,15,0,142.0,0.306,,,27.173,82.924
2010,7,11,16,0,155.0,0.286,,,27.173,82.924
2010,7,11,17,0,175.0,0.361,,,27.173,82.924
2010,7,11,18,0,177.0,0.361,,,27.173,82.924
2010,7,11,19,0,182.0,0.33,,,27.173,82.924
2010,7,11,20,0,180.0,0.27,,,27.173,82.924
2010,7,11,21,0,176.0,0.271,,,27.173,82.924
2010,7,11,22,0,162.0,0.253,,,27.173,82.924
2010,7,11,23,0,161.0,0.212,,,27.173,82.924
2010,7,12,0,0,133.0,0.248,,,27.173,82.924
2010,7,12,1,0,128.0,0.114,,,27.173,82.924
2010,7,12,2,0,126.0,0.286,,,27.173,82.924
2010,7,12,3,0,131.0,0.291,,,27.173,82.924
2010,7,12,4,0,134.0,0.29,,,27.173,82.924
2010,7,12,5,0,142.0,0.292,,,27.173,82.924
2010,7,12,6,0,145.0,0.316,,,27.173,82.924
2010,7,12,7,0,150.0,0.345,,,27.173,82.924
2010,7,12,8,0,158.0,0.292,,,27.173,82.924
2010,7,12,9,0,154.0,0.3,,,27.173,82.924
2010,7,12,10,0,129.0,0.064,,,27.173,82.924
2010,7,12,11,0,144.0,0.272,,,27.173,82.924
2010,7,12,12,0,149.0,0.233,,,27.173,82.924
2010,7,12,13,0,144.0,0.258,,,27.173,82.924
2010,7,12,14,0,146.0,0.288,,,27.173,82.924
2010,7,12,15,0,148.0,0.364,,,27.173,82.924
2010,7,12,16,0,148.0,0.391,,,27.173,82.924
2010,7,12,17,0,151.0,0.457,,,27.173,82.924
2010,7,12,18,0,161.0,0.433,,,27.173,82.924
2010,7,12,19,0,163.0,0.313,,,27.173,82.924
2010,7,12,20,0,171.0,0.365,,,27.173,82.924
2010,7,12,21,0,163.0,0.367,,,27.173,82.924
2010,7,12,22,0,173.0,0.313,,,27.173,82.924
2010,7,12,23,0,172.0,0.273,,,27.173,82.924
2010,7,13,0,0,158.0,0.215,,,27.173,82.924
2010,7,13,1,0,185.0,0.11,,,27.173,82.924
2010,7,13,2,0,147.0,0.2019999999999999,,,27.173,82.924
2010,7,13,3,0,145.0,0.208,,,27.173,82.924
2010,7,13,4,0,141.0,0.192,,,27.173,82.924
2010,7,13,5,0,150.0,0.197,,,27.173,82.924
2010,7,13,6,0,151.0,0.184,,,27.173,82.924
2010,7,13,7,0,165.0,0.155,,,27.173,82.924
2010,7,13,8,0,166.0,0.165,,,27.173,82.924
2010,7,13,9,0,168.0,0.143,,,27.173,82.924
2010,7,13,10,0,180.0,0.1,,,27.173,82.924
2010,7,13,11,0,,,,,27.173,82.924
2010,7,13,12,0,118.0,0.17,,,27.173,82.924
2010,7,13,13,0,114.0,0.219,,,27.173,82.924
2010,7,13,14,0,119.0,0.264,,,27.173,82.924
2010,7,13,15,0,122.0,0.261,,,27.173,82.924
2010,7,13,16,0,129.0,0.256,,,27.173,82.924
2010,7,13,17,0,141.0,0.27,,,27.173,82.924
2010,7,13,18,0,150.0,0.336,,,27.173,82.924
2010,7,13,19,0,153.0,0.157,,,27.173,82.924
2010,7,13,20,0,161.0,0.3379999999999999,,,27.173,82.924
2010,7,13,21,0,175.0,0.331,,,27.173,82.924
2010,7,13,22,0,,,,,27.173,82.924
2010,7,13,23,0,165.0,0.31,,,27.173,82.924
2010,7,14,0,0,162.0,0.285,,,27.173,82.924
2010,7,14,1,0,180.0,0.03,,,27.173,82.924
2010,7,14,2,0,142.0,0.3279999999999999,,,27.173,82.924
2010,7,14,3,0,139.0,0.369,,,27.173,82.924
2010,7,14,4,0,135.0,0.368,,,27.173,82.924
2010,7,14,5,0,138.0,0.361,,,27.173,82.924
2010,7,14,6,0,145.0,0.33,,,27.173,82.924
2010,7,14,8,0,,,,,27.173,82.924
2010,7,14,9,0,,,,,27.173,82.924
2010,7,14,10,0,153.0,0.067,,,27.173,82.924
2010,7,14,11,0,164.0,0.291,,,27.173,82.924
2010,7,14,12,0,157.0,0.26,,,27.173,82.924
2010,7,14,13,0,150.0,0.278,,,27.173,82.924
2010,7,14,14,0,146.0,0.252,,,27.173,82.924
2010,7,14,15,0,142.0,0.292,,,27.173,82.924
2010,7,14,16,0,140.0,0.248,,,27.173,82.924
2010,7,14,17,0,144.0,0.222,,,27.173,82.924
2010,7,14,18,0,139.0,0.277,,,27.173,82.924
2010,7,14,19,0,144.0,0.272,,,27.173,82.924
2010,7,14,20,0,167.0,0.41,,,27.173,82.924
2010,7,14,21,0,168.0,0.43,,,27.173,82.924
2010,7,14,22,0,165.0,0.424,,,27.173,82.924
2010,7,14,23,0,160.0,0.383,,,27.173,82.924
2010,7,15,0,0,157.0,0.327,,,27.173,82.924
2010,7,15,1,0,173.0,0.2319999999999999,,,27.173,82.924
2010,7,15,2,0,152.0,0.362,,,27.173,82.924
2010,7,15,3,0,148.0,0.355,,,27.173,82.924
2010,7,15,4,0,145.0,0.33,,,27.173,82.924
2010,7,15,5,0,139.0,0.347,,,27.173,82.924
2010,7,15,6,0,141.0,0.334,,,27.173,82.924
2010,7,15,7,0,153.0,0.358,,,27.173,82.924
2010,7,15,8,0,159.0,0.342,,,27.173,82.924
2010,7,15,9,0,169.0,0.357,,,27.173,82.924
2010,7,15,10,0,189.0,0.122,,,27.173,82.924
2010,7,15,11,0,172.0,0.293,,,27.173,82.924
2010,7,15,12,0,195.0,0.196,,,27.173,82.924
2010,7,15,13,0,155.0,0.166,,,27.173,82.924
2010,7,15,14,0,135.0,0.127,,,27.173,82.924
2010,7,15,15,0,140.0,0.156,,,27.173,82.924
2010,7,15,16,0,122.0,0.153,,,27.173,82.924
2010,7,15,18,0,118.0,0.148,,,27.173,82.924
2010,7,15,19,0,118.0,0.215,,,27.173,82.924
2010,7,15,20,0,118.0,0.215,,,27.173,82.924
2010,7,15,21,0,122.0,0.225,,,27.173,82.924
2010,7,15,22,0,124.0,0.266,,,27.173,82.924
2010,7,15,23,0,135.0,0.184,,,27.173,82.924
2010,7,16,0,0,133.0,0.191,,,27.173,82.924
2010,7,16,1,0,114.0,0.098,,,27.173,82.924
2010,7,16,2,0,112.0,0.215,,,27.173,82.924
2010,7,16,3,0,115.0,0.166,,,27.173,82.924
2010,7,16,4,0,112.0,0.292,,,27.173,82.924
2010,7,16,5,0,119.0,0.264,,,27.173,82.924
2010,7,16,6,0,130.0,0.262,,,27.173,82.924
2010,7,16,7,0,158.0,0.184,,,27.173,82.924
2010,7,16,8,0,164.0,0.177,,,27.173,82.924
2010,7,16,9,0,180.0,0.18,,,27.173,82.924
2010,7,16,10,0,205.0,0.143,,,27.173,82.924
2010,7,16,11,0,239.0,0.1169999999999999,,,27.173,82.924
2010,7,16,12,0,270.0,0.12,,,27.173,82.924
2010,7,16,13,0,294.0,0.098,,,27.173,82.924
2010,7,16,14,0,333.0,0.1119999999999999,,,27.173,82.924
2010,7,16,15,0,355.0,0.11,,,27.173,82.924
2010,7,16,16,0,23.0,0.13,,,27.173,82.924
2010,7,16,17,0,,,,,27.173,82.924
2010,7,16,18,0,59.0,0.175,,,27.173,82.924
2010,7,16,19,0,71.0,0.212,,,27.173,82.924
2010,7,16,20,0,82.0,0.222,,,27.173,82.924
2010,7,16,21,0,87.0,0.2,,,27.173,82.924
2010,7,16,22,0,87.0,0.2,,,27.173,82.924
2010,7,16,23,0,90.0,0.16,,,27.173,82.924
2010,7,17,0,0,,0.182,,,27.173,82.924
2010,7,17,1,0,117.0,0.157,,,27.173,82.924
2010,7,17,2,0,112.0,0.215,,,27.173,82.924
2010,7,17,3,0,126.0,0.222,,,27.173,82.924
2010,7,17,4,0,121.0,0.256,,,27.173,82.924
2010,7,17,5,0,127.0,0.25,,,27.173,82.924
2010,7,17,6,0,100.0,0.173,,,27.173,82.924
2010,7,17,7,0,118.0,0.192,,,27.173,82.924
2010,7,17,8,0,125.0,0.158,,,27.173,82.924
2010,7,17,9,0,138.0,0.135,,,27.173,82.924
2010,7,17,10,0,159.0,0.085,,,27.173,82.924
2010,7,17,11,0,202.0,0.108,,,27.173,82.924
2010,7,17,12,0,241.0,0.103,,,27.173,82.924
2010,7,17,13,0,243.0,0.089,,,27.173,82.924
2010,7,17,14,0,284.0,0.0819999999999999,,,27.173,82.924
2010,7,17,15,0,278.0,0.071,,,27.173,82.924
2010,7,17,16,0,336.0,0.098,,,27.173,82.924
2010,7,17,17,0,8.0,0.141,,,27.173,82.924
2010,7,17,18,0,28.0,0.17,,,27.173,82.924
2010,7,17,19,0,43.0,0.191,,,27.173,82.924
2010,7,17,20,0,54.0,0.186,,,27.173,82.924
2010,7,17,21,0,68.0,0.215,,,27.173,82.924
2010,7,17,22,0,83.0,0.171,,,27.173,82.924
2010,7,17,23,0,93.0,0.18,,,27.173,82.924
2010,7,18,0,0,105.0,0.196,,,27.173,82.924
2010,7,18,1,0,135.0,0.0139999999999999,,,27.173,82.924
2010,7,18,2,0,111.0,0.225,,,27.173,82.924
2010,7,18,3,0,121.0,0.256,,,27.173,82.924
2010,7,18,4,0,137.0,0.248,,,27.173,82.924
2010,7,18,5,0,162.0,0.253,,,27.173,82.924
2010,7,18,6,0,169.0,0.204,,,27.173,82.924
2010,7,18,7,0,177.0,0.19,,,27.173,82.924
2010,7,18,8,0,188.0,0.212,,,27.173,82.924
2010,7,18,9,0,185.0,0.211,,,27.173,82.924
2010,7,18,10,0,188.0,0.141,,,27.173,82.924
2010,7,18,11,0,186.0,0.201,,,27.173,82.924
2010,7,18,12,0,197.0,0.209,,,27.173,82.924
